Country,Country ID,Year,Exports (USD),Share (%)
Guatemala,GUA,2007,94415000.0,0.038
Argentina,ARG,2007,255275000.0,0.104
Norway,NOR,2007,209930000.0,0.085
Greece,GRE,2007,254512000.0,0.104
Peru,PER,2007,201908000.0,0.082
Jordan,JOR,2007,184603000.0,0.075
Chile,CHI,2007,281115000.0,0.114
Bulgaria,BUL,2007,90013000.0,0.037
Malta,MAL,2007,108173000.0,0.044
Kuwait,KUW,2007,128140000.0,0.052
Slovakia,SLO,2007,516007000.0,0.21
Slovenia,SLO,2007,71724000.0,0.029
Costa Rica,COS,2007,134683000.0,0.055
Dominican Republic,DOM,2007,84652000.0,0.034
Ecuador,ECU,2007,118566000.0,0.048
"Macao, China",MAC,2007,378916000.0,0.154
Lithuania,LIT,2007,130814000.0,0.053
Myanmar,MYA,2007,69910000.0,0.028
Algeria,ALG,2007,47038000.0,0.019
Ukraine,UKR,2007,216128000.0,0.088
Nigeria,NIG,2007,188753000.0,0.077
Morocco,MOR,2007,78895000.0,0.032
Kenya,KEN,2007,63405000.0,0.026
Panama,PAN,2007,205465000.0,0.084
Latvia,LAT,2007,99312000.0,0.04
Qatar,QAT,2007,47588000.0,0.019
El Salvador,EL ,2007,70825000.0,0.029
Kazakhstan,KAZ,2007,36279000.0,0.015
Iraq,IRA,2007,5262000.0,0.002
Honduras,HON,2007,42976000.0,0.017
Mauritius,MAU,2007,33150000.0,0.013
Lebanon,LEB,2007,65553000.0,0.027
Estonia,EST,2007,134883000.0,0.055
Croatia,CRO,2007,48707000.0,0.02
Lao People's Democratic Republic,LAO,2007,1707000.0,0.001
Timor-Leste,TIM,2007,41000.0,0.0
Uruguay,URU,2007,88917000.0,0.036
Paraguay,PAR,2007,62775000.0,0.026
Luxembourg,LUX,2007,127617000.0,0.052
"Iran, Islamic Republic of",IRA,2007,587205000.0,0.239
Papua New Guinea,PAP,2007,9119000.0,0.004
Fiji,FIJ,2007,18663000.0,0.008
United States Minor Outlying Islands,UNI,2007,87691000.0,0.036
Bahrain,BAH,2007,26118000.0,0.011
Tunisia,TUN,2007,35514000.0,0.014
Ghana,GHA,2007,22820000.0,0.009
American Samoa,AME,2007,0.0,0.0
Côte d'Ivoire,CÔT,2007,13581000.0,0.006
Serbia,SER,2007,19782000.0,0.008
"Tanzania, United Republic of",TAN,2007,13173000.0,0.005
Solomon Islands,SOL,2007,1162000.0,0.0
Trinidad and Tobago,TRI,2007,49784000.0,0.02
Haiti,HAI,2007,5387000.0,0.002
Georgia,GEO,2007,6358000.0,0.003
"Micronesia, Federated States of",MIC,2007,3322000.0,0.001
"Libya, State of",LIB,2007,18088000.0,0.007
Madagascar,MAD,2007,22537000.0,0.009
Cyprus,CYP,2007,44319000.0,0.018
Ethiopia,ETH,2007,4555000.0,0.002
Uzbekistan,UZB,2007,5567000.0,0.002
Nicaragua,NIC,2007,36585000.0,0.015
Brunei Darussalam,BRU,2007,16562000.0,0.007
Palau,PAL,2007,5078000.0,0.002
Guinea,GUI,2007,5261000.0,0.002
Djibouti,DJI,2007,13727000.0,0.006
Lesotho,LES,2007,52561000.0,0.021
Kyrgyzstan,KYR,2007,1726000.0,0.001
"Venezuela, Bolivarian Republic of",VEN,2007,210149000.0,0.085
Vanuatu,VAN,2007,396000.0,0.0
"Macedonia, North",MAC,2007,2515000.0,0.001
Senegal,SEN,2007,11060000.0,0.004
Samoa,SAM,2007,6857000.0,0.003
Belarus,BEL,2007,14969000.0,0.006
Angola,ANG,2007,7648000.0,0.003
"Congo, Democratic Republic of the",CON,2007,5495000.0,0.002
Kiribati,KIR,2007,612000.0,0.0
Jamaica,JAM,2007,21206000.0,0.009
Mozambique,MOZ,2007,5248000.0,0.002
Mongolia,MON,2007,1572000.0,0.001
Maldives,MAL,2007,3038000.0,0.001
Albania,ALB,2007,2643000.0,0.001
Togo,TOG,2007,10878000.0,0.004
Liberia,LIB,2007,15126000.0,0.006
Azerbaijan,AZE,2007,3151000.0,0.001
Yemen,YEM,2007,25621000.0,0.01
Eswatini,ESW,2007,17208000.0,0.007
French Polynesia,FRE,2007,5536000.0,0.002
Armenia,ARM,2007,697000.0,0.0
Syrian Arab Republic,SYR,2007,161418000.0,0.066
Suriname,SUR,2007,5015000.0,0.002
Belize,BEL,2007,6038000.0,0.002
Guyana,GUY,2007,3305000.0,0.001
Nepal,NEP,2007,4691000.0,0.002
"Moldova, Republic of",MOL,2007,4286000.0,0.002
Burkina Faso,BUR,2007,1222000.0,0.0
Cameroon,CAM,2007,15029000.0,0.006
Barbados,BAR,2007,4051000.0,0.002
Northern Mariana Islands,NOR,2007,7328000.0,0.003
Bosnia and Herzegovina,BOS,2007,2567000.0,0.001
Seychelles,SEY,2007,1327000.0,0.001
Sudan,SUD,2007,0.0,0.0
"Bolivia, Plurinational State of",BOL,2007,3412000.0,0.001
"Palestine, State of",PAL,2007,0.0,0.0
Uganda,UGA,2007,2098000.0,0.001
Sierra Leone,SIE,2007,3854000.0,0.002
Zimbabwe,ZIM,2007,2272000.0,0.001
Benin,BEN,2007,9487000.0,0.004
New Caledonia,NEW,2007,8037000.0,0.003
Central African Republic,CEN,2007,167000.0,0.0
Congo,CON,2007,1742000.0,0.001
Somalia,SOM,2007,4855000.0,0.002
Namibia,NAM,2007,2577000.0,0.001
Montenegro,MON,2007,178000.0,0.0
Zambia,ZAM,2007,3379000.0,0.001
Tonga,TON,2007,1078000.0,0.0
Bahamas,BAH,2007,747000.0,0.0
Gambia,GAM,2007,894000.0,0.0
Mauritania,MAU,2007,699000.0,0.0
Saint Lucia,SAI,2007,1239000.0,0.001
Saint Kitts and Nevis,SAI,2007,303000.0,0.0
Nauru,NAU,2007,41000.0,0.0
South Sudan,SOU,2007,0.0,0.0
Tuvalu,TUV,2007,3000.0,0.0
Saint Vincent and the Grenadines,SAI,2007,579000.0,0.0
Aruba,ARU,2007,666000.0,0.0
Bermuda,BER,2007,2367000.0,0.001
Malawi,MAL,2007,8302000.0,0.003
Faroe Islands,FAR,2007,647000.0,0.0
Botswana,BOT,2007,7776000.0,0.003
Cuba,CUB,2007,8743000.0,0.004
Tajikistan,TAJ,2007,13000.0,0.0
Gabon,GAB,2007,1588000.0,0.001
Chad,CHA,2007,47000.0,0.0
Turkmenistan,TUR,2007,16000.0,0.0
Rwanda,RWA,2007,104000.0,0.0
Antigua and Barbuda,ANT,2007,723000.0,0.0
Cayman Islands,CAY,2007,1238000.0,0.001
Grenada,GRE,2007,1270000.0,0.001
British Virgin Islands,BRI,2007,7681000.0,0.003
Curaçao,CUR,2007,0.0,0.0
Mali,MAL,2007,458000.0,0.0
Turks and Caicos Islands,TUR,2007,62000.0,0.0
Falkland Islands (Malvinas),FAL,2007,38000.0,0.0
Afghanistan,AFG,2007,436000.0,0.0
Andorra,AND,2007,295000.0,0.0
Cabo Verde,CAB,2007,285000.0,0.0
Dominica,DOM,2007,1903000.0,0.001
Eritrea,ERI,2007,32000.0,0.0
Sint Maarten (Dutch part),SIN,2007,0.0,0.0
Cook Islands,COO,2007,269000.0,0.0
Equatorial Guinea,EQU,2007,332000.0,0.0
Bhutan,BHU,2007,11000.0,0.0
Wallis and Futuna Islands,WAL,2007,2000.0,0.0
Niger,NIG,2007,160000.0,0.0
Burundi,BUR,2007,30000.0,0.0
Sao Tome and Principe,SAO,2007,69000.0,0.0
Gibraltar,GIB,2007,2940000.0,0.001
Guinea-Bissau,GUI,2007,24000.0,0.0
Anguilla,ANG,2007,142000.0,0.0
"Bonaire, Sint Eustatius and Saba",BON,2007,0.0,0.0
Greenland,GRE,2007,97000.0,0.0
Christmas Island,CHR,2007,0.0,0.0
Montserrat,MON,2007,12000.0,0.0
Cocos (Keeling) Islands,COC,2007,344000.0,0.0
French Southern and Antarctic Territories,FRE,2007,46000.0,0.0
Niue,NIU,2007,6000.0,0.0
Pitcairn,PIT,2007,76000.0,0.0
British Indian Ocean Territory,BRI,2007,30000.0,0.0
"Korea, Democratic People's Republic of",KOR,2007,21610000.0,0.009
Norfolk Island,NOR,2007,760000.0,0.0
Saint Helena,SAI,2007,435000.0,0.0
Saint Pierre and Miquelon,SAI,2007,0.0,0.0
Tokelau,TOK,2007,89000.0,0.0
Comoros,COM,2007,0.0,0.0
Netherlands Antilles,NET,2007,1961000.0,0.001
Sudan (before 2012),SUD,2007,19735000.0,0.008
